"","color","director_name","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_2_name","actor_1_facebook_likes","gross","genres","actor_1_name","movie_title","num_voted_users","cast_total_facebook_likes","actor_3_name","facenumber_in_poster","plot_keywords","movie_imdb_link","num_user_for_reviews","language","country","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes"
"2138","Color","David O. Russell",539,122,737,14000,"Robert De Niro",34000,132088910,"Comedy|Drama|Romance","Jennifer Lawrence","Silver Linings Playbook ",533607,72115,"Bradley Cooper",0,"adulterous wife|bipolar disorder|obsessive compulsive personality disorder|unhappy marriage|widow","http://www.imdb.com/title/tt1045658/?ref_=fn_tt_tt_1",692,"English","USA","R",2.1e+07,2012,22000,7.8,2.35,117000
"866","Color","Jimmy Hayward",118,91,39,562,"Carlos Ponce",1000,55747724,"Adventure|Animation|Comedy|Family","Amy Poehler","Free Birds ",18042,3104,"Dan Fogler",1,"chipmunk|hunting dog|sabotage|thanksgiving|turkey the bird","http://www.imdb.com/title/tt1621039/?ref_=fn_tt_tt_1",73,"English","USA","PG",5.5e+07,2013,591,5.9,1.85,0
"4082","Color","Nnegest Likké",37,99,18,233,"Jimmy Jean-Louis",939,7059537,"Comedy","Mo'Nique","Phat Girlz ",8279,2321,"Joyful Drake",0,"female protagonist|size positive|thin|title directed by female|wet dream","http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1",101,"English","USA","PG-13",3e+06,2006,407,3,1.85,837
"1380","Color","Nick Cassavetes",129,116,415,644,"Laura Harring",18000,71026631,"Crime|Drama|Thriller","Denzel Washington","John Q ",98899,20970,"Anne Heche",1,"health care|heart transplant|hospital|hostage|insurance","http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1",394,"English","USA","PG-13",3.6e+07,2002,669,7,1.85,0
"3072","Color","David Hackl",160,95,43,357,"Costas Mandylor",3000,56729973,"Horror|Mystery","Julie Benz","Saw V ",88529,5286,"Scott Patterson",0,"blood splatter|jigsaw|nazi|serial killer|swastika tattoo","http://www.imdb.com/title/tt1132626/?ref_=fn_tt_tt_1",262,"English","USA","R",10800000,2008,723,5.8,1.85,0
"752","Color","Steven Zaillian",110,115,234,521,"Kathleen Quinlan",3000,56702901,"Drama","Robert Duvall","A Civil Action ",23302,4713,"Sydney Pollack",1,"1980s|law firm|lawsuit|lawyer|toxic waste","http://www.imdb.com/title/tt0120633/?ref_=fn_tt_tt_1",181,"English","USA","PG-13",6e+07,1998,552,6.5,2.35,1000
"52","Color","Mike Newell",306,116,179,236,"Richard Coyle",15000,90755643,"Action|Adventure|Fantasy|Romance","Jake Gyllenhaal","Prince of Persia: The Sands of Time ",222403,16149,"Reece Ritchie",2,"alamut|dagger|king|persia|princess","http://www.imdb.com/title/tt0473075/?ref_=fn_tt_tt_1",453,"English","USA","PG-13",2e+08,2010,567,6.6,2.35,23000
"4004","Color","Sam Raimi",252,37,0,199,"Dan Hicks",634,5923044,"Comedy|Fantasy|Horror|Thriller","Ted Raimi","Evil Dead II ",113451,1347,"Kassie Wesley DePaiva",0,"cabin|cabin in the woods|demon|evil dead|woods","http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1",537,"English","USA","X",3600000,1987,328,7.8,1.85,0
"420","Color","Sarah Smith",190,97,6,561,"Imelda Staunton",1000,46440491,"Adventure|Animation|Comedy|Family|Fantasy","Jim Broadbent","Arthur Christmas ",35446,2707,"Michael Palin",1,"christmas|christmas eve|elf|high tech|resentment","http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1",78,"English","UK","PG",1e+08,2011,579,7.1,1.85,0
"1940","Color","Bobby Farrelly",62,117,101,743,"Lin Shaye",13000,24944213,"Comedy|Sport","Bill Murray","Kingpin ",63459,16937,"Richard Tyson",2,"amish|bowling|on the road|rubber hand|tournament","http://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1",185,"English","USA","PG-13",2.7e+07,1996,852,6.9,2.35,3000
"3236","Color","Michael Meredith",23,91,7,875,"Justin Timberlake",12000,19348,"Comedy|Drama","Jeff Bridges","The Open Road ",2941,16118,"Ted Danson",2,"american south|baseball|farmland|motel|road trip","http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1",11,"English","USA","PG-13",1e+07,2009,3000,5.5,2.35,370
"340","Color","Peter Jackson",328,192,0,416,"Billy Boyd",5000,377019252,"Action|Adventure|Drama|Fantasy","Orlando Bloom","The Lord of the Rings: The Return of the King ",1215718,6434,"Bernard Hill",2,"battle|epic|king|orc|ring","http://www.imdb.com/title/tt0167260/?ref_=fn_tt_tt_1",3189,"English","USA","PG-13",9.4e+07,2003,857,8.9,2.35,16000
"3107","Color","Stephen Herek",81,90,65,730,"George Carlin",18000,40485039,"Adventure|Comedy|Music|Sci-Fi","Keanu Reeves","Bill & Ted's Excellent Adventure ",85362,20795,"Al Leong",6,"failing student|high school|payphone|teenager|telephone booth","http://www.imdb.com/title/tt0096928/?ref_=fn_tt_tt_1",181,"English","USA","PG",1e+07,1989,769,6.9,2.35,0
"3602","Color","Sammo Kam-Bo Hung",63,86,472,64,"Richard Norton",472,12674183,"Action|Comedy|Crime","Sammo Kam-Bo Hung","Mr. Nice Guy ",19774,773,"Rachel Blakely",1,"chef|cook|drugs|gang|reporter","http://www.imdb.com/title/tt0117786/?ref_=fn_tt_tt_1",70,"English","Hong Kong","PG-13",NA,1997,155,6.2,2.35,355
"3307","Color","Bart Freundlich",100,103,38,316,"Garry Shandling",745,1530535,"Comedy|Drama|Romance","Billy Crudup","Trust the Man ",7833,1721,"Dagmara Dominczyk",3,"actress|lesbianism|manhattan new york city|urination|watching pornography","http://www.imdb.com/title/tt0427968/?ref_=fn_tt_tt_1",63,"English","USA","R",9e+06,2005,591,5.7,2.35,215
"2093","Color","Christopher Spencer",61,170,25,55,"Amber Rose Revah",329,59696176,"Biography|Drama|History","Roma Downey","Son of God ",15448,775,"Darwin Shaw",1,"bare chested male bondage|crucifixion|loincloth|reference to god|resurrection","http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1",174,"English","USA","PG-13",2.2e+07,2014,134,5.6,2.35,15000
"1298","Color","John Carpenter",40,99,0,402,"Michael McKean",782,14358033,"Comedy|Romance|Sci-Fi|Thriller","Richard Epcar","Memoirs of an Invisible Man ",17365,2125,"Patricia Heaton",2,"accident|bar|chase|cia|laboratory","http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1",66,"English","USA","PG-13",4e+07,1992,658,5.9,2.35,630
"3345","Color","Karan Johar",210,128,160,81,"Jimmy Shergill",8000,4018695,"Adventure|Drama|Thriller","Shah Rukh Khan","My Name Is Khan ",69759,8532,"Christopher B. Duncan",2,"airport|asperger's syndrome|autism|muslim|racial profiling","http://www.imdb.com/title/tt1188996/?ref_=fn_tt_tt_1",235,"Hindi","India","PG-13",1.2e+07,2010,327,8,2.35,27000
"3939","Color","David Gordon Green",232,117,234,221,"Tye Sheridan",12000,371897,"Drama","Nicolas Cage","Joe ",36494,13607,"Ronnie Gene Blevins",2,"alcoholic|cigarette smoking|father son relationship|teenage boy|woods","http://www.imdb.com/title/tt2382396/?ref_=fn_tt_tt_1",118,"English","USA","R",4e+06,2013,1000,6.9,2.35,11000
"3932","Color","Ron Fricke",115,102,330,0,"Balinese Tari Legong Dancers",48,2601847,"Documentary|Music","Collin Alfredo St. Dic","Samsara ",22457,48,"Puti Sri Candra Dewi",0,"hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park","http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1",69,"None","USA","PG-13",4e+06,2011,0,8.5,2.35,26000
"4063","Color","Ted Post",78,95,57,158,"Gregory Sierra",220,NA,"Action|Adventure|Sci-Fi","Linda Harrison","Beneath the Planet of the Apes ",32378,1186,"Victor Buono",0,"ape|astronaut|mission|planet|rescue","http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1",150,"English","USA","G",3e+06,1970,162,6.1,2.35,0
"2405","Color","Kirk Jones",156,94,52,261,"Louis Mandylor",567,59573085,"Comedy|Family|Romance","Nia Vardalos","My Big Fat Greek Wedding 2 ",13562,2259,"Joey Fatone",10,"family restaurant|greek|remarriage|suburb|wedding","http://www.imdb.com/title/tt3760922/?ref_=fn_tt_tt_1",103,"English","USA","PG-13",1.8e+07,2016,312,6.1,2.35,19000
"211","Color","Bryan Singer",289,134,0,346,"Bruce Davison",20000,214948780,"Action|Adventure|Fantasy|Sci-Fi|Thriller","Hugh Jackman","X-Men 2 ",405973,20952,"Aaron Stanford",4,"mutant|prison|professor|school|x men","http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1",1055,"English","Canada","PG-13",1.1e+08,2003,505,7.5,2.35,0
"1595","Color","Lee Daniels",304,132,304,898,"David Oyelowo",15000,116631310,"Biography|Drama","Alex Pettyfer","Lee Daniels' The Butler ",87665,20035,"Vanessa Redgrave",0,"butler|civil rights|hotel|president|white house","http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1",323,"English","USA","PG-13",3e+07,2013,1000,7.2,1.85,41000
"1969","Color","David R. Ellis",231,90,160,852,"Joel David Moore",963,18860403,"Horror|Thriller","Chris Zylka","Shark Night 3D ",20823,4952,"Katharine McPhee",0,"lake|louisiana|redneck|shark|vacation","http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1",130,"English","USA","PG-13",2.5e+07,2011,936,4,1.85,0
"2189","Color","Jun Falkenstein",89,77,25,16,"John Fiedler",304,45542421,"Animation|Comedy|Drama|Family|Musical","Kath Soucie","The Tigger Movie ",13319,575,"Ken Sansom",0,"cartoon tiger|coming of age|tiger|tigger|title directed by female","http://www.imdb.com/title/tt0220099/?ref_=fn_tt_tt_1",53,"English","USA","G",3e+07,2000,253,6.3,1.78,347
"1301","Color","Charles Shyer",135,103,14,624,"Nia Long",865,13395939,"Comedy|Drama|Romance","Omar Epps","Alfie ",43442,3639,"Jane Krakowski",4,"best friend|commitment|friend|limousine driver|one night stand","http://www.imdb.com/title/tt0375173/?ref_=fn_tt_tt_1",146,"English","UK","R",6e+07,2004,826,6.2,1.85,0
"4155","Color","Craig Brewer",159,116,153,165,"Paula Jai Parker",275,22201636,"Crime|Drama|Music","Isaac Hayes","Hustle & Flow ",33567,727,"Elise Neal",1,"baby|friend|hip hop|pimp|stripper","http://www.imdb.com/title/tt0410097/?ref_=fn_tt_tt_1",206,"English","USA","R",8e+06,2005,247,7.4,1.85,0
"1407","Color","Seth Gordon",340,106,91,64,"Lindsay Sloane",18000,117528646,"Comedy|Crime","Kevin Spacey","Horrible Bosses ",353442,18669,"Reginald Ballard",5,"black comedy|boss|chemical company|dental assistant|murder","http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1",387,"English","USA","R",3.5e+07,2011,464,6.9,2.35,31000
"3314","Color","Eric Lavaine",17,98,0,5,"Julie Engelbrecht",186,NA,"Comedy","Lambert Wilson","Barbecue ",1673,253,"Lionel Abelanski",1,"","http://www.imdb.com/title/tt3202120/?ref_=fn_tt_tt_1",1,"French","France","",NA,2014,41,6.1,2.35,348
"4690","Color","David LaChapelle",49,86,30,14,"Christopher Toler",262,3278611,"Documentary|Music","Kevin Scott Richardson","Rize ",2877,321,"Tommy the Clown",0,"clown|clowning|dance|gang|south central los angeles","http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1",46,"English","USA","PG-13",NA,2005,23,7.1,1.33,903
"466","Color","Jan de Bont",167,113,101,913,"Lili Taylor",14000,91188905,"Fantasy|Horror|Mystery|Thriller","Liam Neeson","The Haunting ",58184,17786,"Virginia Madsen",0,"greenhouse|haunted house|horror movie remake|mansion|old house","http://www.imdb.com/title/tt0171363/?ref_=fn_tt_tt_1",805,"English","USA","PG-13",8e+07,1999,960,4.9,2.35,0
"1336","Color","Charles S. Dutton",76,110,534,511,"Charles S. Dutton",865,5881504,"Biography|Drama|Romance|Sport","Omar Epps","Against the Ropes ",5917,2972,"Tim Daly",2,"boxer|boxing|boxing arena|boxing manager|directed by co star","http://www.imdb.com/title/tt0312329/?ref_=fn_tt_tt_1",50,"English","USA","PG-13",3.9e+07,2004,534,5.3,2.35,177
"2900","Color","Benedek Fliegauf",88,111,28,1000,"Matt Smith",6000,NA,"Drama|Romance|Sci-Fi","Eva Green","Womb ",9957,9244,"Hannah Murray",1,"clone|love|male nudity|medical ethics|virginity","http://www.imdb.com/title/tt1216520/?ref_=fn_tt_tt_1",35,"English","Germany","Unrated",3660000,2010,2000,6.4,2.35,0
"3180","Color","David Lynch",143,112,0,201,"Richard Farnsworth",874,6197866,"Biography|Drama","Sissy Spacek","The Straight Story ",63733,1351,"Everett McGill",0,"cane|iowa|lawn mower|tractor|wisconsin","http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1",414,"English","France","G",1e+07,1999,262,8,2.35,0
"3518","Color","John Stephenson",9,100,0,149,"Hans Matheson",2000,2209479,"Drama|Family","Samantha Barks","The Christmas Candle ",844,2909,"Lesley Manville",0,"angel|candle|christmas|miracle|village","http://www.imdb.com/title/tt2739338/?ref_=fn_tt_tt_1",34,"English","UK","PG",NA,2013,627,5.8,NA,962
"2893","Color","John H. Lee",2,115,32,29,"Dean Dawson",14000,31662,"Action|Drama|History|War","Liam Neeson","Operation Chromite ",90,14133,"Jung-jae Lee",1,"","http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1",1,"English","South Korea","",12620000,2016,81,6.8,NA,139
"3228","Color","Christopher Smith",200,90,76,345,"Toby Stephens",798,136432,"Comedy|Horror|Thriller","Danny Dyer","Severance ",31890,2217,"Laura Harris",0,"blood splatter|eastern europe|female nudity|pine forest|team building","http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1",194,"English","UK","R",5e+06,2006,769,6.6,1.85,0
"1384","Color","Jonathan Mostow",72,93,84,263,"M.C. Gainey",551,50129186,"Action|Crime|Drama|Mystery|Thriller","Kathleen Quinlan","Breakdown ",38399,1874,"J.T. Walsh",0,"car breakdown|diner|jeep|paranoia|violence","http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1",218,"English","USA","R",3.6e+07,1997,284,6.9,2.35,0
"1250","Color","John McTiernan",25,106,323,0,"José Wilker",472,45500797,"Adventure|Drama|Romance","Lorraine Bracco","Medicine Man ",17443,519,"Sean Connery",2,"cancer|environment|gas chromatograph|jungle|nature","http://www.imdb.com/title/tt0104839/?ref_=fn_tt_tt_1",56,"English","USA","PG-13",4e+07,1992,47,6,2.35,694
"4000"," Black and White","Bill Condon",127,105,386,248,"Lynn Redgrave",3000,6390032,"Biography|Drama","Brendan Fraser","Gods and Monsters ",24977,4238,"Kevin J. O'Connor",2,"friendship|gardener|gay interest|homosexual|memory","http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1",229,"English","USA","R",3500000,1998,258,7.5,2.35,0
"281","Color","Michael Bay",257,136,0,3000,"Steve Buscemi",19000,35799026,"Action|Adventure|Romance|Sci-Fi|Thriller","Scarlett Johansson","The Island ",263329,34839,"Djimon Hounsou",1,"clone|environment|escape|island|lottery","http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1",899,"English","USA","PG-13",1.26e+08,2005,12000,6.9,2.35,0
"4280","Color","Steven Soderbergh",108,101,0,685,"Enrico Colantoni",8000,2506446,"Comedy|Romance","Julia Roberts","Full Frontal ",8662,11327,"Blair Underwood",0,"birthday|friend|hollywood|party|sex","http://www.imdb.com/title/tt0290212/?ref_=fn_tt_tt_1",172,"English","USA","R",2e+06,2002,724,4.7,1.85,134
"2636","Color","Brian Gibson",19,118,13,2,"Virginia Capers",90,39100956,"Biography|Drama|Music","Rae'Ven Kelly","What's Love Got to Do with It ",13442,114,"Dororthy Thorton",0,"abusive husband|love|singer|tina turner|violence","http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1",59,"English","USA","R",NA,1993,22,7.2,1.85,0
"3342","Color","Tom Elkins",79,101,14,559,"Cicely Tyson",1000,NA,"Drama|Horror|Mystery|Thriller","Abigail Spencer","The Haunting in Connecticut 2: Ghosts of Georgia ",13167,3164,"Brad James",0,"daughter|georgia|mother|slave|trailer","http://www.imdb.com/title/tt1457765/?ref_=fn_tt_tt_1",57,"English","USA","R",9e+06,2013,907,5.3,2.35,0
"3545","Color","Kim Nguyen",6,96,16,63,"Justin Edward Seale",149,NA,"Drama|Romance","Gordon Pinsent","Two Lovers and a Bear ",33,414,"John Ralston",0,"","http://www.imdb.com/title/tt4412528/?ref_=fn_tt_tt_1",6,"English","Canada","",8700000,2016,147,7.2,2.35,187
"3978","Color","Peter Stebbings",78,95,89,388,"Tony Nappo",963,37606,"Comedy|Crime|Drama","Michael Kelly","Defendor ",31836,2658,"Charlotte Sullivan",0,"gun running|organized crime|pimp|superhero|vigilante","http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1",90,"English","Canada","R",3500000,2009,654,6.8,2.35,0
"209","Color","Ron Howard",294,174,2000,362,"Seth Gabel",15000,217536138,"Mystery|Thriller","Tom Hanks","The Da Vinci Code ",314253,16008,"Jürgen Prochnow",2,"based on supposedly true story|holy grail|mary magdalene|opus dei|secret","http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1",1966,"English","USA","PG-13",1.25e+08,2006,574,6.6,2.35,0
"4224","Color","Jason Stone",48,108,14,826,"Ellen Burstyn",2000,NA,"Thriller","Topher Grace","The Calling ",6025,4385,"Christopher Heyerdahl",2,"bouquet|house fire|praying|serial killer|tied to a chair","http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1",28,"English","USA","R",NA,2014,1000,5.8,NA,0
"774","Color","Kevin Macdonald",252,127,162,379,"Harry Lennix",18000,36965395,"Crime|Drama|Mystery|Thriller","Robin Wright","State of Play ",113295,19776,"Michael Weston",3,"congressman|conspiracy|newspaper|political conspiracy|subway","http://www.imdb.com/title/tt0473705/?ref_=fn_tt_tt_1",235,"English","USA","PG-13",NA,2009,748,7.1,2.35,0
"266","Color","Shawn Levy",327,127,189,544,"Torey Michael Adkins",20000,85463309,"Action|Drama|Sci-Fi|Sport","Hugh Jackman","Real Steel ",254841,22254,"Olga Fonda",1,"arena|boxing|boxing movie|robot|robot battle","http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1",426,"English","USA","PG-13",1.1e+08,2011,929,7.1,2.35,36000
"4506","Color","Tom Sanchez",1,110,0,0,"Antonio Arrué",3,3830,"Comedy|Drama","Nataniel Sánchez","The Knife of Don Juan ",27,5,"Juan Carlos Montoya",3,"","http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1",1,"Spanish","USA","",1200000,2013,2,7.2,NA,75
"2610","Color","",20,45,NA,260,"Bobby Campo",460,NA,"Crime|Drama|Horror|Mystery|Thriller","Bex Taylor-Klaus","Scream: The TV Series             ",18058,2380,"Jason Wiles",0,"generation y|millennial generation|murder|teenage girl|throat slitting","http://www.imdb.com/title/tt3921180/?ref_=fn_tt_tt_1",68,"English","USA","TV-14",NA,NA,292,7.3,16,0
"3679","Color","Émile Gaudreault",67,92,9,71,"Luke Kirby",636,6239558,"Comedy|Drama","Paul Sorvino","Mambo Italiano ",5548,1033,"Claudia Ferri",0,"gay|immigrant|italian|police|police officer","http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1",67,"English","Canada","R",5e+06,2003,210,6.7,1.85,352
"15","Color","Gore Verbinski",450,150,563,1000,"Ruth Wilson",40000,89289910,"Action|Adventure|Western","Johnny Depp","The Lone Ranger ",181792,45757,"Tom Wilkinson",1,"horse|outlaw|texas|texas ranger|train","http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1",711,"English","USA","PG-13",2.15e+08,2013,2000,6.5,2.35,48000
"4221","Color","Tim McCanlies",15,97,23,326,"Michael O'Neill",982,565592,"Comedy|Drama|Family","Ethan Embry","Dancer, Texas Pop. 81 ",2189,2580,"Alexandra Holden",0,"best friend|friendship|population|state in title|texas","http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1",63,"English","USA","PG",NA,1998,599,6.8,1.85,500
"1743","Color","Ben Falcone",154,99,265,265,"Tyler Labine",22000,63034755,"Comedy","Peter Dinklage","The Boss ",16984,23562,"Ben Falcone",1,"business|girl scouts|orphanage|overweight woman|quitting a job","http://www.imdb.com/title/tt2702724/?ref_=fn_tt_tt_1",96,"English","USA","R",2.9e+07,2016,779,5.3,1.85,0
"2404","Color","Jay Roach",129,68,116,481,"Charles Napier",8000,53868030,"Comedy|Crime","Will Ferrell","Austin Powers: International Man of Mystery ",183425,10557,"Robert Wagner",2,"cartoon on tv|reference to frankenstein|reference to jimi hendrix|scene during end credits|surrealism","http://www.imdb.com/title/tt0118655/?ref_=fn_tt_tt_1",425,"English","USA","PG-13",1.7e+07,1997,503,7,2.35,0
"2000","Color","Roman Polanski",376,80,2000,132,"Christoph Waltz",14000,NA,"Comedy|Drama","Kate Winslet","Carnage ",96480,25143,"Julie Adams",3,"based on play|meeting|salesman|single set production|whiskey","http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1",181,"English","France","R",2.5e+07,2011,11000,7.2,2.35,21000
"4579","Color","José Luis Valenzuela",13,100,0,268,"Lupe Ontiveros",844,428535,"Comedy|Romance","Cheech Marin","Luminarias ",505,2289,"Robert Beltran",1,"divorce|friend|jewish|lent|restaurant","http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1",32,"English","USA","R",1e+06,2000,625,3.6,NA,24
"999","Color","Barbet Schroeder",136,115,58,401,"Chris Penn",33000,31874869,"Crime|Mystery|Thriller","Ryan Gosling","Murder by Numbers ",43574,34606,"Agnes Bruckner",0,"disposing of a dead body|high school student|murder|sociopath|teenage boy","http://www.imdb.com/title/tt0264935/?ref_=fn_tt_tt_1",302,"English","USA","R",5e+07,2002,455,6.1,1.85,0
"3757","Color","Bille Woodruff",12,96,23,503,"Brandy Norwood",927,9658370,"Comedy|Romance","Donald Faison","The Perfect Match ",1180,3552,"Lauren London",6,"","http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1",9,"English","USA","R",5e+06,2016,509,4.5,NA,740
"488","Color","Terry Gilliam",233,118,0,871,"Heath Ledger",13000,37899638,"Action|Adventure|Comedy|Fantasy|Thriller","Matt Damon","The Brothers Grimm ",98472,27114,"Mackenzie Crook",2,"creature|curse|exorcism|girl|village","http://www.imdb.com/title/tt0355295/?ref_=fn_tt_tt_1",492,"English","USA","PG-13",8.8e+07,2005,13000,5.9,1.85,0
"2743","Color","Russell Mulcahy",14,88,85,40,"Gina Bellman",825,NA,"Action|Drama|Thriller","Christopher Heyerdahl","Silent Trigger ",2699,1432,"Conrad Dunn",0,"assassin|die hard scenario|rangefinder|soldier|veteran","http://www.imdb.com/title/tt0117653/?ref_=fn_tt_tt_1",29,"English","Canada","R",9e+06,1996,476,5.6,2.35,154
